小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
同盛综合楼,(达川区万达路)万达路同盛综合楼,4556,板楼,0.1元/平米/月,无物业管理服务, 合肥前城置业有限公司,1栋,56户
金山北路4号,(通川区西客站)金山北路4号,4215,板楼,1元/平米/月,暂无信息, 重庆桥达茂宸房地产开发有限公司,1栋,32户
同安路108号,(达川区三里坪)同安路108号,4259,板楼,6元/平米/月,暂无信息,暂无信息,1栋,64户
三里坪华仙巷华联集资楼,(达川区三里坪)和祥街三里坪华仙巷华联集资楼,4833,板楼,暂无信息,无物业管理服务,张家口万全区诚兴投资有限公司,1栋,110户
东城派出所,(通川区北客站)通川北路366号,4312,板楼,0.2元/平米/月,暂无信息,达州中铁瑞城置业有限公司,1栋,56户
民乐街625号,(达川区南客站)民乐街625号,4490,板楼,0.5元/平米/月,暂无信息,四川达州运输集团有限公司,1栋,60户
万兴大院,(达川区三岔路口)平安巷123号,4097,平房,暂无信息,暂无信息,暂无信息,1栋,96户
龙庭港湾,(达川区三岔路口)石家湾路228号,4426,塔板结合,0.5元/平米/月,暂无信息,华融达地产,4栋,422户
桂楠小区,(达川区南客站)文兴街3号,4516,板楼,1元/平米/月,无物业管理服务,达州瑞丰木业有限公司,4栋,142户
中青国际家居建材生活广场,(达川区南客站)中青路199号,4511,塔楼,1至1.2元/平米/月,暂无信息,暂无信息,7栋,554户
鸿雁街52号,(达川区万达路)鸿雁街52号,4641,塔楼,0.4元/平米/月,暂无信息,暂无信息,1栋,96户
南新大厦,(达川区三岔路口)金丝街100号,4642,平房,0.8元/平米/月,暂无信息,暂无信息,1栋,70户
馨欣小区,(通川区西客站)钢欣路188号,4347,板楼/塔板结合,0.5至0.7元/平米/月,达州万世物业管理有限公司,宝龙达地产,44栋,1990户
富華苑,(通川区中心广场)西胜街90号,4550,塔楼,0.6元/平米/月,暂无信息,未知,2栋,112户
金丝街247号,(达川区三岔路口)金丝街247号,4567,塔板结合,暂无信息,暂无信息,四川上鼎房产,2栋,73户
党校家属院五号院,(达川区万达路)福达街246号,4166,板楼,0.8元/平米/月,成都罗浮物业服务有限公司,暂无信息,3栋,83户
外贸车队家属院,(达川区万达路)惠安路外贸车队家属院,4238,塔板结合,0.8元/平米/月,无物业管理服务,暂无信息,1栋,84户
华仙巷53号,(达川区三里坪)华仙巷53号,4190,板楼,5元/平米/月,无物业管理服务,集资开发,1栋,48户
金丝街224号,(达川区三岔路口)金丝街224号,4374,塔楼,0.3元/平米/月,暂无信息,暂无信息,1栋,60户
北外运管处家属院,(通川区老车坝)黄马湾路北外运管处家属院,4787,塔板结合,0.5元/平米/月,暂无信息,暂无信息,2栋,100户
文化巷49号,(通川区中心广场)文化巷49号,4545,未知类型,暂无信息,暂无信息,暂无信息,1栋,15户
马河沟97号,(通川区)马河沟97号,4867,未知类型,暂无信息,暂无信息,暂无信息,1栋,44户
箕星巷11号,(通川区)箕星巷11号,4624,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
茂华街303号,(达川区南客站)茂华街303号,4501,板楼,0.3元/平米/月,暂无信息,暂无信息,2栋,17户
马蹄街60号,(通川区)马蹄街60号,4446,板楼,暂无信息,无,未知,1栋,28户
石家湾路122号,(达川区三岔路口)石家湾路122号,4140,未知类型,暂无信息,暂无信息,暂无信息,1栋,72户
东坛巷20号,(通川区)东坛巷20号,4813,板楼,暂无信息,暂无信息,暂无信息,1栋,36户
金山南路287号,(通川区西客站)金山南路287号,4191,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,24户
翠屏路163号,(通川区)翠屏路163号,5178,板楼,10元/平米/月,达州市恒阳物业服务有限公司,达州市银河房地产开发公司,1栋,28户
通川北路200路,(通川区老车坝)通川北路200路,4538,未知类型,暂无信息,暂无信息,暂无信息,5栋,97户
珠市街30号,(通川区)珠市街30号,4847,未知类型,暂无信息,暂无信息,暂无信息,1栋,79户
牌楼路5号,(通川区)牌楼路5号,4044,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
马蹄街社区,(通川区中心广场)马蹄街社区,4177,未知类型,暂无信息,暂无信息,暂无信息,4栋,398户
大西街228号,(通川区中心广场)大西街228号,4871,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
朝阳东路736号,(通川区)朝阳东路736号,4274,板楼,暂无信息,无,未知,2栋,45户
新建巷47号,(通川区中心广场)新建巷47号,4566,塔板结合,0.3元/平米/月,清新物业,上海中山房地产发展总公司,1栋,48户
陈公祠巷13号,(通川区中心广场)陈公祠巷13号,4459,板楼,0.5元/平米/月,达州市定坤物业公司,达州凯龙置业有限公司,1栋,32户
黄泥64号,(通川区中心广场)棋园街黄泥64号,4805,未知类型,暂无信息,暂无信息,暂无信息,1栋,72户
西圣寺路124号,(通川区)西圣寺路124号,4264,未知类型,暂无信息,暂无信息,暂无信息,2栋,96户
朝阳东路北巷2号,(通川区中心广场)朝阳东路北巷2号,3953,未知类型,暂无信息,暂无信息,暂无信息,1栋,120户
帝主宫巷19号,(通川区)帝主宫巷19号,4409,未知类型,暂无信息,暂无信息,暂无信息,1栋,90户
鹅市巷77号,(通川区中心广场)鹅市巷77号,4762,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
吉昌路45号,(通川区老车坝)吉昌路45号,4614,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
大北街65号,(通川区中心广场)大北街65号,4321,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
新达水泵厂家属区,(达川区万达路)新达路新达水泵厂家属区,2848,未知类型,暂无信息,暂无信息,暂无信息,3栋,4户
朝阳中路443号,(通川区塔坨)朝阳中路443号,4447,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
中心巷23号,(通川区)中心巷23号,4349,未知类型,暂无信息,暂无信息,暂无信息,1栋,60户
福达街246-附41号,(达川区万达路)福达街246-附41号,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
翠屏路26号,(达川区)翠屏路26号,4817,未知类型,暂无信息,暂无信息,暂无信息,1栋,50户
动检综合楼,(通川区西客站)金山后街8号,4497,塔板结合,暂无信息,暂无信息,暂无信息,1栋,36户
新东方名都,(大竹县大竹县)东大街东段56号,4219,未知类型,暂无信息,暂无信息,暂无信息,4栋,121户
天园巷21号,(通川区中心广场)天园巷21号,4028,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
朝阳东路919号附23号,(通川区)朝阳东路919号附23号,3949,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
府南巷85号,(达川区三岔路口)府南巷85号,4894,塔板结合,暂无信息,暂无信息,暂无信息,1栋,4户
食品公司家属院,(通川区老车坝)田坝巷8号,4781,未知类型,暂无信息,暂无信息,暂无信息,1栋,38户
西圣寺巷86号,(通川区)西圣寺巷86号,4002,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
永丰街38号,(达川区)永丰街38号,4587,未知类型,暂无信息,暂无信息,暂无信息,1栋,56户
通川北路76号,(通川区老车坝)通川北路76号,4879,平房,0.5元/平米/月,暂无信息,暂无信息,2栋,176户
保险街219号,(达川区三岔路口)保险街219号,4337,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
新西街127号,(达川区万达路)新西街127号,4331,未知类型,暂无信息,暂无信息,暂无信息,1栋,7户
石湾湖上新城,(宣汉县宣汉县)石湾南巷石湾湖上新城,4583,未知类型,暂无信息,暂无信息,暂无信息,3栋,190户
通川区司法局家属楼,(通川区)通川中路113号,4168,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
汉兴大道二段727号,(达川区南客站)汉兴大道二段727号,4033,未知类型,暂无信息,暂无信息,暂无信息,1栋,42户
布市巷4号,(达川区)布市巷4号,4057,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
韩家巷54号,(达川区南客站)韩家巷54号,4144,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
檬子垭街39-1号,(通川区老车坝)檬子垭街39-1号,4467,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
通川中路40号,(通川区老车坝)通川中路40号,4667,未知类型,暂无信息,暂无信息,暂无信息,1栋,80户
重石山庄,(通川区)环城路重石山庄,4627,未知类型,暂无信息,暂无信息,暂无信息,1栋,10户
达川大道一段39号,(达川区万达路)达川大道39号,4256,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
会仙桥社区,(通川区)大东街会仙桥社区,4559,板楼,暂无信息,暂无信息,暂无信息,3栋,105户
文家梁新街22号,(通川区)文家梁新街22号,4624,塔板结合,暂无信息,暂无信息,暂无信息,1栋,88户
升华街488号,(达川区南客站)升华街488号,3940,板楼,10元/平米/月,暂无信息,暂无信息,1栋,48户
滨江华府,(开江县开江县)平安巷1号,4498,未知类型,暂无信息,暂无信息,暂无信息,2栋,296户
自来水总公司园林处联建房,(通川区老车坝)通川中路132附32号,4054,板楼,0.5元/平米/月,暂无信息,暂无信息,3栋,5户
天桥巷29号,(达川区)达州市达川区天桥巷29号,4345,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,60户
华仙巷43号,(达川区三里坪)华仙巷43号,4381,板楼,5元/平米/月,无,集资开发,1栋,54户
朝阳西路762号,(通川区西客站)朝阳西路762号,4660,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,80户
金丝街224号,(达川区三岔路口)金丝街224号,4374,塔楼,0.3元/平米/月,暂无信息,暂无信息,1栋,60户
珠市街30号,(通川区)珠市街30号,4847,未知类型,暂无信息,暂无信息,暂无信息,1栋,79户
通川北路200路,(通川区老车坝)通川北路200路,4538,未知类型,暂无信息,暂无信息,暂无信息,5栋,97户
石家湾路122号,(达川区三岔路口)石家湾路122号,4140,未知类型,暂无信息,暂无信息,暂无信息,1栋,72户
东坛巷20号,(通川区)东坛巷20号,4813,板楼,暂无信息,暂无信息,暂无信息,1栋,36户
翠屏路163号,(通川区)翠屏路163号,5178,板楼,10元/平米/月,达州市恒阳物业服务有限公司,达州市银河房地产开发公司,1栋,28户
金山南路287号,(通川区西客站)金山南路287号,4191,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,24户
西圣寺路124号,(通川区)西圣寺路124号,4264,未知类型,暂无信息,暂无信息,暂无信息,2栋,96户
朝阳东路北巷2号,(通川区中心广场)朝阳东路北巷2号,3953,未知类型,暂无信息,暂无信息,暂无信息,1栋,120户
马河沟97号,(通川区)马河沟97号,4867,未知类型,暂无信息,暂无信息,暂无信息,1栋,44户
中心巷57号,(通川区)中心巷57号,4681,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
竹林豪园,(大竹县大竹县)青年路315号,4455,未知类型,暂无信息,暂无信息,暂无信息,2栋,38户
桑树巷60号,(通川区中心广场)桑树巷60号,4009,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
汉兴大道一段187号,(达川区万达路)汉兴大道一段187号,3972,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
吉昌路45号,(通川区老车坝)吉昌路45号,4614,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
大北街65号,(通川区中心广场)大北街65号,4321,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
凤翔街126号,(通川区老车坝)凤翔街126号,4261,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
新达水泵厂家属区,(达川区万达路)新达路新达水泵厂家属区,2848,未知类型,暂无信息,暂无信息,暂无信息,3栋,4户
重石山庄,(通川区)环城路重石山庄,4627,未知类型,暂无信息,暂无信息,暂无信息,1栋,10户
会仙桥社区,(通川区)大东街会仙桥社区,4559,板楼,暂无信息,暂无信息,暂无信息,3栋,105户
达川大道一段39号,(达川区万达路)达川大道39号,4256,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
福达街246-附41号,(达川区万达路)福达街246-附41号,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
曹家梁街232附26号,(达川区万达路)曹家梁街232附26号,4296,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
交警二大队家属院,(达川区万达路)绥定大道一段95号,4442,未知类型,暂无信息,暂无信息,暂无信息,1栋,48户
中心巷91号,(通川区中心广场)中心巷91号,4009,未知类型,暂无信息,暂无信息,暂无信息,1栋,18户
通州大道651附171号,(达川区三岔路口)通州大道651附171号,4090,未知类型,暂无信息,暂无信息,暂无信息,1栋,18户
健民路69号,(通川区老车坝)健民路69号,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,1栋,66户
朝凤北路47号,(通川区中心广场)朝凤北路47号楼,4645,未知类型,暂无信息,暂无信息,暂无信息,1栋,63户
仙居巷34号,(通川区)仙居巷34号,4648,未知类型,暂无信息,暂无信息,暂无信息,1栋,60户
桑树巷18号,(通川区中心广场)桑树巷18号,4199,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
通州大道651附136号,(达川区三岔路口)通州大道651附136号,4625,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
滩头街4号,(通川区老车坝)滩头街4号,4720,未知类型,暂无信息,暂无信息,暂无信息,1栋,80户
帝主宫巷19号,(通川区)帝主宫巷19号,4409,未知类型,暂无信息,暂无信息,暂无信息,1栋,90户
西圣寺巷86号,(通川区)西圣寺巷86号,4002,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
永丰街38号,(达川区)永丰街38号,4587,未知类型,暂无信息,暂无信息,暂无信息,1栋,56户
通川区司法局家属楼,(通川区)通川中路113号,4168,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
草街子巷235号,(达川区三岔路口)草街子巷235号,4636,未知类型,暂无信息,暂无信息,暂无信息,1栋,88户
曹家梁街232附21号,(达川区万达路)曹家梁街232附21号,4820,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
会仙桥社区,(通川区)大东街会仙桥社区,4559,板楼,暂无信息,暂无信息,暂无信息,3栋,105户
火石岭路930号,(达川区三岔路口)火石岭路930号,4425,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
天桥巷10号,(达川区)天桥巷10号,4289,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
石岭巷35号,(通川区中心广场)石岭巷35号,3911,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
